date,open,close,predictOpen,predictClose,operation
01/04/2025 10:00,37.29999923706055,37.29999923706055,20.093721389770508,28.377025604248047,SELL
31/03/2025 10:00,37.349998474121094,37.15999984741211,17.469284057617188,-55.338584899902344,BUY
28/03/2025 10:00,37.650001525878906,37.43000030517578,22.86289405822754,23.23723030090332,BUY
27/03/2025 10:00,37.43000030517578,37.66999816894531,17.93527603149414,46.82847595214844,SELL
26/03/2025 10:00,37.150001525878906,37.38999938964844,29.85965919494629,9.388595581054688,SELL
25/03/2025 10:00,36.849998474121094,37.040000915527344,20.753047943115234,31.408700942993164,BUY
24/03/2025 10:00,36.70000076293945,36.75,12.206830024719238,10.720904350280762,BUY
21/03/2025 10:00,36.220001220703125,36.79999923706055,450636.71875,-382932.875,BUY
20/03/2025 10:00,36.15999984741211,36.2400016784668,3678.685302734375,-2984.9892578125,BUY
19/03/2025 10:00,36.27000045776367,36.15999984741211,18.086408615112305,34.30598831176758,BUY
18/03/2025 10:00,36.189998626708984,36.189998626708984,3.6233649253845215,23.37306785583496,SELL
17/03/2025 10:00,35.61000061035156,36.15999984741211,51.663719177246094,16.81366539001465,SELL
14/03/2025 10:00,34.599998474121094,35.5,-12.053590774536133,29.879899978637695,BUY
13/03/2025 10:00,34.18000030517578,34.439998626708984,25.657991409301758,1.7499058246612549,BUY
12/03/2025 10:00,34.15999984741211,34.099998474121094,21.775707244873047,1.2296816110610962,SELL
11/03/2025 10:00,34.75,34.099998474121094,25.766803741455078,24.131671905517578,SELL
10/03/2025 10:00,34.58000183105469,34.619998931884766,76.00476837158203,-53.89198303222656,BUY
07/03/2025 10:00,34.290000915527344,34.630001068115234,26.888803482055664,25.174978256225586,BUY
06/03/2025 10:00,34.810001373291016,34.2599983215332,24834.455078125,14024.60546875,SELL
05/03/2025 13:00,35.02000045776367,34.619998931884766,-105.7934341430664,222.75155639648438,BUY
28/02/2025 10:00,36.4900016784668,35.93000030517578,21.224519729614258,77.95834350585938,BUY
27/02/2025 10:00,36.36000061035156,36.61000061035156,216.91812133789062,242.9176483154297,SELL
26/02/2025 10:00,38.25,37.95000076293945,47.36920928955078,27.4843807220459,SELL
25/02/2025 10:00,38.119998931884766,37.95000076293945,29.673213958740234,37.367557525634766,BUY
24/02/2025 10:00,38.5,38.119998931884766,64.11896514892578,74.77029418945312,BUY
21/02/2025 10:00,38.529998779296875,38.38999938964844,25.105735778808594,22.90980339050293,BUY
20/02/2025 10:00,38.41999816894531,38.5,35.93441390991211,33.23574447631836,BUY
19/02/2025 10:00,38.11000061035156,38.439998626708984,2154.126220703125,89.23236846923828,BUY
18/02/2025 10:00,37.720001220703125,38.36000061035156,5436.39599609375,1094.124267578125,BUY
17/02/2025 10:00,37.63999938964844,37.66999816894531,-1798.141357421875,246.54722595214844,SELL
14/02/2025 10:00,36.439998626708984,37.439998626708984,-4652.8046875,633.1752319335938,BUY
13/02/2025 10:00,36.20000076293945,36.31999969482422,-8.207867622375488,588.1732788085938,BUY
12/02/2025 10:00,36.650001525878906,36.279998779296875,3100.91796875,-2182.92822265625,SELL
11/02/2025 10:00,37.0099983215332,36.83000183105469,-2190.842529296875,-378.2289733886719,SELL
10/02/2025 10:00,36.810001373291016,36.83000183105469,-1365.9747314453125,129.26112365722656,SELL
07/02/2025 10:00,36.86000061035156,36.58000183105469,-3733.869384765625,744.9074096679688,BUY
06/02/2025 10:00,36.84000015258789,36.790000915527344,-435.0834045410156,1925.3876953125,SELL
05/02/2025 10:00,37.04999923706055,36.86000061035156,694.2567749023438,-1959.6397705078125,BUY
04/02/2025 10:00,37.29999923706055,37.130001068115234,2036.8135986328125,-3417.66943359375,SELL
03/02/2025 10:00,37.7599983215332,37.5,-2686.074951171875,2556.000732421875,SELL
31/01/2025 10:00,37.38999938964844,37.689998626708984,4803.96630859375,-8297.01953125,SELL
30/01/2025 10:00,37.040000915527344,37.38999938964844,1959.78662109375,-1419.18603515625,SELL
29/01/2025 10:00,37.20000076293945,36.900001525878906,-1051.361572265625,197.70382690429688,BUY
28/01/2025 10:00,37.400001525878906,37.130001068115234,-4489.7880859375,2811.10791015625,BUY
27/01/2025 10:00,36.56999969482422,37.18000030517578,-775.4898071289062,-352.6417541503906,BUY
24/01/2025 10:00,36.880001068115234,36.63999938964844,-2926.129150390625,-2493.09912109375,BUY
23/01/2025 10:00,37.119998931884766,36.83000183105469,-3065.437255859375,3416.65576171875,SELL
22/01/2025 10:00,37.36000061035156,37.09000015258789,-1441.6619873046875,1600.5750732421875,SELL
21/01/2025 10:00,37.099998474121094,37.29999923706055,640.2901000976562,-477.1968994140625,SELL
20/01/2025 10:00,37.220001220703125,37.290000915527344,490.99908447265625,541.4912109375,SELL
17/01/2025 10:00,37.0099983215332,37.20000076293945,146.4351348876953,1775.6798095703125,SELL
16/01/2025 10:00,37.209999084472656,37.04999923706055,-113.11528015136719,3213.164306640625,BUY
15/01/2025 10:00,36.93000030517578,37.290000915527344,-1404.1749267578125,-601.1431274414062,BUY
14/01/2025 10:00,37.11000061035156,36.81999969482422,-3164.709228515625,-991.6734619140625,SELL
13/01/2025 10:00,37.29999923706055,37.06999969482422,4547.2919921875,390.5321350097656,BUY
10/01/2025 10:00,37.25,36.939998626708984,3598.5107421875,3908.543212890625,BUY
09/01/2025 10:00,36.70000076293945,36.84000015258789,1155.8355712890625,877.581787109375,SELL
08/01/2025 10:00,36.9900016784668,36.68000030517578,-446.5475769042969,-1231.4049072265625,BUY
07/01/2025 10:00,36.54999923706055,36.97999954223633,-3029.397705078125,-414.29547119140625,SELL
06/01/2025 10:00,36.599998474121094,36.209999084472656,-5280.21728515625,434.4557189941406,BUY
03/01/2025 10:00,36.880001068115234,36.380001068115234,,36.380001068115234,
02/01/2025 10:00,36.41999816894531,36.77000045776367,,36.77000045776367,
